transaction_id,customer_id,amount,category,transaction_date
1043,83,337.16,Food,2025-11-08 12:49:41.405700
1044,74,1631.66,Shopping,2025-08-24 12:49:41.405700
1045,24,-4308.82,Shopping,2025-12-14 12:49:41.405700
1046,89,385.47,Rent,2025-07-23 12:49:41.405700
1047,30,-4898.1,Shopping,2025-11-27 12:49:41.405700
1048,89,-2848.58,Rent,2025-06-30 12:49:41.405700
1049,46,995.54,Rent,2025-10-26 12:49:41.405700
1050,17,-4398.84,Shopping,2026-01-03 12:49:41.405700
1051,5,-2208.46,Food,2025-10-24 12:49:41.405700
1052,77,-187.1,Shopping,2025-12-17 12:49:41.405700
1053,96,-3720.29,Shopping,2025-08-30 12:49:41.405700
1054,64,2314.89,Travel,2025-10-23 12:49:41.405700
1055,79,3801.27,Rent,2026-02-07 12:49:41.405700
1056,77,2036.04,Rent,2025-10-21 12:49:41.405700
1057,15,-2136.32,Rent,2026-01-22 12:49:41.405700
1058,13,-789.26,Rent,2026-01-19 12:49:41.405700
1059,86,-811.0,Travel,2025-08-14 12:49:41.405700
1060,9,958.25,Bills,2026-02-03 12:49:41.405700
1061,4,-2516.94,Shopping,2025-10-11 12:49:41.405700
1062,60,-1249.08,Food,2025-06-15 12:49:41.405700
1063,89,-2354.35,Rent,2025-06-11 12:49:41.405700
1064,90,-401.88,Food,2025-05-17 12:49:41.405700
1065,53,-1320.2,Bills,2025-07-17 12:49:41.405700
1066,99,3686.94,Food,2025-06-12 12:49:41.405700
1067,46,-3641.2,Travel,2025-07-27 12:49:41.405700
1068,95,4508.43,Rent,2025-03-29 12:49:41.405700
1069,91,3283.63,Shopping,2026-02-25 12:49:41.405700
1070,22,-2419.95,Bills,2025-06-01 12:49:41.405700
1071,61,-539.4,Rent,2025-08-22 12:49:41.405700
1072,45,1226.47,Shopping,2025-05-07 12:49:41.405700
1073,31,-2993.57,Bills,2025-12-01 12:49:41.405700
1074,13,2152.22,Food,2026-01-25 12:49:41.405700
1075,98,-2975.46,Bills,2025-05-03 12:49:41.405700
1076,65,4556.75,Food,2026-03-02 12:49:41.405700
1077,28,2600.91,Travel,2025-09-06 12:49:41.405700
1078,64,-826.3,Rent,2025-06-29 12:49:41.405700
1079,10,-744.24,Rent,2026-01-18 12:49:41.405700
1080,9,-2450.1,Shopping,2026-01-29 12:49:41.405700
1081,50,-2809.96,Bills,2025-12-19 12:49:41.405700
1082,58,3552.81,Rent,2025-09-27 12:49:41.405700
1083,43,-2257.96,Shopping,2026-01-09 12:49:41.405700
1084,11,469.56,Shopping,2025-07-11 12:49:41.405700
1085,77,2928.27,Rent,2025-12-04 12:49:41.405700
1086,81,3547.38,Shopping,2025-11-26 12:49:41.405700
1087,42,-2360.13,Bills,2025-10-18 12:49:41.405700
1088,29,791.84,Rent,2025-06-26 12:49:41.405700
1089,58,4671.19,Rent,2025-12-12 12:49:41.405700
1090,26,-3362.6,Shopping,2025-03-28 12:49:41.405700
1091,16,-1359.51,Travel,2025-12-11 12:49:41.405700
1092,23,-1259.65,Food,2026-01-29 12:49:41.405700
1093,39,920.42,Shopping,2025-06-16 12:49:41.405700
1094,5,-1513.75,Bills,2026-02-10 12:49:41.405700
1095,3,-2549.96,Food,2025-04-17 12:49:41.405700
1096,66,-3053.41,Rent,2025-10-28 12:49:41.405700
1097,88,-3017.98,Travel,2026-02-06 12:49:41.405700
1098,6,4627.34,Bills,2025-05-05 12:49:41.405700
1099,78,-2284.79,Rent,2026-03-17 12:49:41.405700
1100,68,4503.56,Rent,2025-06-19 12:49:41.405700
1101,30,-3157.51,Food,2025-07-08 12:49:41.405700
1102,66,-2274.31,Rent,2025-05-18 12:49:41.405700
1103,33,-2103.91,Food,2025-09-23 12:49:41.405700
1104,45,-4744.67,Rent,2025-10-13 12:49:41.405700
1105,14,1604.92,Travel,2025-04-15 12:49:41.405700
1106,86,-3335.35,Shopping,2025-10-06 12:49:41.405700
1107,27,3652.81,Shopping,2025-07-29 12:49:41.405700
1108,45,2820.16,Shopping,2025-04-01 12:49:41.405700
1109,22,3725.33,Rent,2025-07-06 12:49:41.405700
1110,20,3351.77,Travel,2026-02-17 12:49:41.405700
1111,66,1050.44,Bills,2025-05-07 12:49:41.405700
1112,6,4245.7,Shopping,2025-09-27 12:49:41.405700
1113,96,-4295.22,Food,2025-10-08 12:49:41.405700
1114,82,1107.51,Rent,2025-12-13 12:49:41.405700
1115,42,-4101.38,Rent,2025-08-26 12:49:41.405700
1116,88,-3835.82,Food,2025-07-22 12:49:41.405700
1117,50,-2233.57,Travel,2025-05-28 12:49:41.405700
1118,1,-3886.31,Food,2025-12-18 12:49:41.405700
1119,25,-708.94,Bills,2026-03-07 12:49:41.405700
1120,79,256.6,Bills,2025-06-22 12:49:41.405700
1121,51,3227.88,Travel,2026-01-19 12:49:41.405700
1122,53,-908.11,Bills,2025-04-15 12:49:41.405700
1123,93,-195.03,Travel,2025-12-27 12:49:41.405700
1124,38,-1131.64,Bills,2025-10-21 12:49:41.405700
1125,48,2660.29,Rent,2025-10-17 12:49:41.405700
1126,44,-2389.05,Food,2025-11-16 12:49:41.405700
1127,46,-1255.96,Food,2026-02-14 12:49:41.405700
1128,11,-2882.43,Rent,2026-03-22 12:49:41.405700
1129,51,4327.03,Travel,2026-03-25 12:49:41.405700
1130,39,4958.27,Rent,2026-02-22 12:49:41.405700
1131,85,-852.83,Travel,2025-11-25 12:49:41.405700
1132,100,1359.61,Shopping,2026-01-12 12:49:41.405700
1133,8,2990.83,Travel,2026-03-23 12:49:41.405700
1134,51,-2723.74,Rent,2025-07-14 12:49:41.405700
1135,44,3964.48,Shopping,2025-08-25 12:49:41.405700
1136,95,-3448.44,Travel,2025-09-26 12:49:41.405700
1137,68,3853.3,Travel,2025-06-25 12:49:41.405700
1138,86,-3057.76,Travel,2025-06-08 12:49:41.405700
1139,24,158.98,Rent,2025-06-30 12:49:41.405700
1140,91,3004.2,Rent,2025-05-05 12:49:41.405700
1141,67,4357.82,Rent,2025-11-29 12:49:41.405700
1142,94,-1163.65,Food,2025-07-10 12:49:41.405700
1143,79,315.16,Bills,2025-10-02 12:49:41.405700
1144,62,-4951.59,Bills,2025-09-26 12:49:41.405700
1145,31,-2649.38,Shopping,2025-04-19 12:49:41.405700
1146,4,-2543.55,Rent,2025-11-07 12:49:41.405700
1147,87,3268.96,Food,2025-04-08 12:49:41.405700
1148,91,-4099.27,Shopping,2025-08-25 12:49:41.405700
1149,100,3119.51,Bills,2025-11-26 12:49:41.405700
1150,27,-1646.96,Food,2026-01-08 12:49:41.405700
1151,64,-2745.03,Travel,2026-01-02 12:49:41.405700
1152,33,-2667.16,Rent,2025-09-09 12:49:41.405700
1153,68,-2800.49,Shopping,2025-08-27 12:49:41.405700
1154,35,2080.99,Travel,2026-03-25 12:49:41.405700
1155,77,-4039.82,Travel,2025-12-30 12:49:41.405700
1156,89,-3577.66,Travel,2025-10-01 12:49:41.405700
1157,78,-447.81,Travel,2025-04-18 12:49:41.405700
1158,59,428.26,Bills,2026-02-13 12:49:41.405700
1159,95,1238.36,Travel,2025-07-26 12:49:41.405700
1160,83,1122.67,Travel,2025-05-02 12:49:41.405700
1161,47,225.34,Bills,2026-01-13 12:49:41.405700
1162,12,3690.98,Shopping,2026-02-16 12:49:41.405700
1163,97,-1085.23,Travel,2025-09-04 12:49:41.405700
1164,32,-2793.81,Shopping,2025-12-17 12:49:41.405700
1165,49,3146.33,Shopping,2025-10-23 12:49:41.405700
1166,10,3671.9,Rent,2025-12-03 12:49:41.405700
1167,83,-3886.68,Shopping,2025-04-02 12:49:41.405700
1168,77,-230.05,Food,2025-06-20 12:49:41.405700
1169,10,-2922.06,Travel,2025-03-26 12:49:41.405700
1170,35,-3368.24,Food,2026-02-08 12:49:41.405700
1171,45,2920.03,Travel,2026-02-25 12:49:41.405700
1172,46,2254.6,Bills,2025-07-10 12:49:41.405700
1173,54,-178.3,Shopping,2025-09-09 12:49:41.405700
1174,93,1267.9,Shopping,2026-01-07 12:49:41.405700
1175,46,-3305.84,Food,2025-06-29 12:49:41.405700
1176,45,3141.77,Travel,2025-12-09 12:49:41.405700
1177,97,3122.9,Food,2025-06-13 12:49:41.405700
1178,2,799.13,Bills,2025-05-06 12:49:41.405700
1179,24,2319.53,Food,2026-02-27 12:49:41.405700
1180,83,4785.95,Rent,2025-08-27 12:49:41.405700
1181,74,-3014.99,Bills,2025-04-22 12:49:41.405700
1182,33,-4273.46,Food,2025-09-09 12:49:41.405700
1183,51,3697.92,Rent,2025-04-05 12:49:41.405700
1184,32,3337.37,Shopping,2026-02-23 12:49:41.405700
1185,35,-4262.97,Rent,2025-10-26 12:49:41.405700
1186,84,-1241.28,Food,2025-09-16 12:49:41.405700
1187,93,-785.48,Travel,2025-11-10 12:49:41.405700
1188,98,-2619.46,Bills,2025-09-28 12:49:41.405700
1189,4,-2697.93,Rent,2025-09-01 12:49:41.405700
1190,52,-4080.21,Travel,2025-11-19 12:49:41.405700
1191,41,2923.73,Food,2025-11-23 12:49:41.405700
1192,52,-3791.53,Rent,2025-11-06 12:49:41.405700
1193,22,2681.01,Shopping,2026-01-30 12:49:41.405700
1194,73,818.3,Bills,2025-07-02 12:49:41.405700
1195,6,589.91,Bills,2025-09-01 12:49:41.405700
1196,17,4691.86,Rent,2025-04-19 12:49:41.405700
1197,84,2343.72,Travel,2025-06-17 12:49:41.405700
1198,13,2706.01,Rent,2026-02-24 12:49:41.405700
1199,86,-2614.57,Bills,2025-12-03 12:49:41.405700
1200,87,-1724.1,Food,2026-03-17 12:49:41.405700
1201,33,-3971.41,Bills,2026-03-06 12:49:41.405700
1202,86,-4398.09,Rent,2025-06-21 12:49:41.405700
1203,2,703.24,Rent,2025-06-21 12:49:41.405700
1204,83,2117.96,Rent,2025-08-24 12:49:41.405700
1205,44,-4602.41,Rent,2025-10-10 12:49:41.405700
1206,64,4887.56,Travel,2025-11-14 12:49:41.405700
1207,5,1104.28,Bills,2026-01-07 12:49:41.405700
1208,48,-4175.19,Bills,2025-10-26 12:49:41.405700
1209,47,-722.37,Travel,2025-09-05 12:49:41.405700
1210,22,2830.86,Travel,2025-05-27 12:49:41.405700
1211,24,3586.04,Food,2025-06-22 12:49:41.405700
1212,5,1829.24,Shopping,2026-03-01 12:49:41.405700
1213,40,-2781.48,Rent,2026-01-01 12:49:41.405700
1214,78,-1573.48,Bills,2026-03-07 12:49:41.405700
1215,7,1857.03,Rent,2025-12-20 12:49:41.405700
1216,6,-804.11,Food,2025-10-13 12:49:41.405700
1217,1,-3441.47,Rent,2026-02-15 12:49:41.405700
1218,60,-533.44,Food,2025-10-06 12:49:41.405700
1219,98,2959.13,Bills,2026-02-19 12:49:41.405700
1220,89,320.23,Food,2026-03-12 12:49:41.405700
1221,27,-737.79,Food,2025-04-02 12:49:41.405700
1222,53,2420.19,Food,2025-08-15 12:49:41.405700
1223,42,-3169.0,Rent,2025-07-24 12:49:41.405700
1224,43,764.02,Food,2025-12-04 12:49:41.405700
1225,30,-3707.66,Food,2026-02-06 12:49:41.405700
1226,31,-4861.05,Shopping,2025-08-12 12:49:41.405700
1227,87,1849.91,Rent,2025-05-05 12:49:41.405700
1228,3,-2031.81,Shopping,2025-11-17 12:49:41.405700
1229,16,3457.67,Rent,2025-06-25 12:49:41.405700
1230,88,-1674.54,Bills,2025-04-25 12:49:41.405700
1231,88,-797.17,Rent,2025-10-26 12:49:41.405700
1232,77,-319.39,Food,2026-01-29 12:49:41.405700
1233,55,2327.15,Food,2025-05-29 12:49:41.405700
1234,41,2387.92,Travel,2025-11-16 12:49:41.405700
1235,45,-1141.08,Bills,2025-11-13 12:49:41.405700
1236,25,-2575.37,Shopping,2026-03-08 12:49:41.405700
1237,58,4231.82,Travel,2025-05-11 12:49:41.405700
1238,20,862.54,Rent,2026-03-19 12:49:41.405700
1239,29,923.39,Food,2026-02-04 12:49:41.405700
1240,3,4459.01,Rent,2025-11-13 12:49:41.405700
1241,37,-2581.32,Travel,2025-10-30 12:49:41.405700
1242,31,-1815.8,Travel,2026-01-25 12:49:41.405700
1243,81,-2000.22,Rent,2026-03-01 12:49:41.405700
1244,69,3749.08,Food,2026-03-13 12:49:41.405700
1245,58,4952.86,Bills,2025-09-19 12:49:41.405700
1246,91,-4650.21,Shopping,2026-01-18 12:49:41.405700
1247,58,4445.93,Shopping,2026-03-19 12:49:41.405700
1248,48,-2868.67,Shopping,2025-05-24 12:49:41.405700
1249,67,-4749.75,Bills,2025-07-03 12:49:41.405700
1250,39,-870.25,Rent,2025-12-12 12:49:41.405700
1251,46,-3916.05,Rent,2025-05-15 12:49:41.405700
1252,43,377.22,Bills,2025-06-11 12:49:41.405700
1253,69,-1326.01,Bills,2026-02-17 12:49:41.405700
1254,38,4319.29,Travel,2025-04-17 12:49:41.405700
1255,83,1735.93,Bills,2025-11-14 12:49:41.405700
1256,4,-4100.86,Bills,2025-06-27 12:49:41.405700
1257,38,-1773.64,Food,2025-10-06 12:49:41.405700
1258,67,1655.46,Rent,2025-11-21 12:49:41.405700
1259,48,4854.66,Bills,2026-01-07 12:49:41.405700
1260,82,-3777.36,Bills,2025-06-13 12:49:41.405700
1261,21,-611.5,Food,2026-02-14 12:49:41.405700
1262,42,-4478.41,Bills,2026-01-13 12:49:41.405700
1263,43,-4581.77,Bills,2025-10-23 12:49:41.405700
1264,92,4023.92,Shopping,2025-06-24 12:49:41.405700
1265,83,2968.77,Bills,2026-01-24 12:49:41.405700
1266,72,1925.73,Rent,2025-10-18 12:49:41.405700
1267,2,2396.13,Bills,2025-10-29 12:49:41.405700
1268,24,2334.37,Bills,2025-05-30 12:49:41.405700
1269,74,-3339.24,Food,2025-06-12 12:49:41.405700
1270,47,608.77,Shopping,2025-07-08 12:49:41.405700
1271,73,1850.51,Travel,2026-01-12 12:49:41.405700
1272,67,4278.59,Food,2025-08-30 12:49:41.405700
1273,52,-1165.99,Bills,2026-02-28 12:49:41.405700
1274,30,1742.87,Food,2025-06-16 12:49:41.405700
1275,82,722.46,Rent,2025-12-18 12:49:41.405700
1276,34,868.41,Rent,2025-11-20 12:49:41.405700
1277,58,-2383.86,Food,2026-02-04 12:49:41.405700
1278,56,3702.96,Rent,2025-11-18 12:49:41.405700
1279,9,-4696.49,Bills,2025-04-21 12:49:41.405700
1280,50,2117.48,Rent,2025-03-27 12:49:41.405700
1281,11,3044.87,Rent,2025-11-28 12:49:41.405700
1282,77,462.48,Bills,2025-07-26 12:49:41.406707
1283,88,3723.44,Travel,2025-12-01 12:49:41.406707
1284,11,-3641.52,Rent,2025-05-22 12:49:41.406707
1285,52,-2183.3,Food,2025-07-18 12:49:41.406707
1286,98,2387.36,Rent,2025-12-21 12:49:41.406707
1287,54,3405.8,Rent,2025-05-17 12:49:41.406707
1288,54,-1104.77,Rent,2025-09-10 12:49:41.406707
1289,19,2654.62,Shopping,2025-07-08 12:49:41.406707
1290,89,-1432.02,Bills,2026-02-15 12:49:41.406707
1291,51,3762.19,Shopping,2025-11-16 12:49:41.406707
1292,21,3292.77,Shopping,2026-01-14 12:49:41.406707
1293,92,-2031.91,Shopping,2025-12-17 12:49:41.406707
1294,68,-1927.71,Rent,2025-09-25 12:49:41.406707
1295,44,2265.81,Rent,2025-06-17 12:49:41.406707
1296,98,-4680.46,Rent,2025-06-21 12:49:41.406707
1297,57,-4455.05,Travel,2025-10-28 12:49:41.406707
1298,49,-817.87,Shopping,2025-11-25 12:49:41.406707
1299,90,613.35,Rent,2025-05-18 12:49:41.406707
1300,48,3619.46,Travel,2025-03-27 12:49:41.406707
1301,64,2187.75,Shopping,2025-10-15 12:49:41.406707
1302,46,2505.56,Rent,2026-01-11 12:49:41.406707
1303,6,-2676.26,Shopping,2025-10-05 12:49:41.406707
1304,18,-4901.64,Bills,2025-07-05 12:49:41.406707
1305,1,-472.16,Shopping,2025-08-06 12:49:41.406707
1306,21,-4801.51,Travel,2026-01-16 12:49:41.406707
1307,18,-475.77,Bills,2025-07-22 12:49:41.406707
1308,13,-2959.26,Travel,2025-12-19 12:49:41.406707
1309,10,-4867.37,Food,2025-10-13 12:49:41.406707
1310,38,608.48,Shopping,2025-09-20 12:49:41.406707
1311,10,619.29,Travel,2026-03-10 12:49:41.406707
1312,91,2776.85,Bills,2025-05-28 12:49:41.406707
1313,32,1140.19,Food,2025-06-30 12:49:41.406707
1314,62,-981.55,Bills,2025-06-02 12:49:41.406707
1315,21,-499.96,Rent,2025-09-09 12:49:41.406707
1316,18,2439.23,Shopping,2025-04-01 12:49:41.406707
1317,85,1541.95,Shopping,2025-05-10 12:49:41.406707
1318,34,-3198.41,Rent,2025-08-18 12:49:41.406707
1319,25,-3962.27,Food,2025-05-10 12:49:41.406707
1320,93,1717.65,Rent,2025-12-08 12:49:41.406707
1321,22,3269.69,Rent,2025-09-27 12:49:41.406707
1322,21,1147.24,Bills,2025-05-30 12:49:41.406707
1323,50,1556.5,Shopping,2026-02-27 12:49:41.406707
1324,15,-395.36,Rent,2026-03-23 12:49:41.406707
1325,76,341.78,Food,2025-05-29 12:49:41.406707
1326,88,2111.39,Rent,2025-07-29 12:49:41.406707
1327,50,3330.78,Shopping,2026-02-02 12:49:41.406707
1328,78,1017.79,Rent,2026-01-31 12:49:41.406707
1329,65,893.82,Bills,2025-11-15 12:49:41.406707
1330,29,708.64,Shopping,2026-01-24 12:49:41.406707
1331,90,-1612.42,Rent,2025-04-09 12:49:41.406707
1332,8,2677.93,Travel,2026-02-26 12:49:41.406707
1333,50,3381.27,Bills,2026-01-12 12:49:41.406707
1334,19,3957.55,Bills,2025-06-26 12:49:41.406707
1335,23,4106.52,Bills,2025-04-05 12:49:41.406707
1336,94,-3737.48,Travel,2025-07-30 12:49:41.406707
1337,15,-1567.33,Rent,2026-03-13 12:49:41.406707
1338,70,3676.18,Shopping,2025-05-20 12:49:41.406707
1339,29,-4583.83,Travel,2026-01-05 12:49:41.406707
1340,3,4313.9,Rent,2025-09-10 12:49:41.406707
1341,82,-610.92,Bills,2026-03-22 12:49:41.406707
1342,60,-3785.01,Food,2025-04-18 12:49:41.406707
1343,86,-4961.07,Travel,2025-07-21 12:49:41.406707
1344,16,-4387.99,Shopping,2025-10-03 12:49:41.406707
1345,98,-4913.37,Bills,2025-09-11 12:49:41.406707
1346,23,-1672.74,Travel,2025-07-24 12:49:41.406707
1347,42,748.89,Rent,2025-05-16 12:49:41.406707
1348,35,-3084.39,Shopping,2025-12-30 12:49:41.406707
1349,28,-1973.19,Travel,2025-09-14 12:49:41.406707
1350,86,3820.33,Travel,2025-10-16 12:49:41.406707
1351,27,-2814.22,Rent,2025-11-26 12:49:41.406707
1352,74,-4215.17,Travel,2025-06-13 12:49:41.406707
1353,55,-3036.24,Bills,2025-05-16 12:49:41.406707
1354,47,1174.52,Travel,2026-02-25 12:49:41.406707
1355,51,879.98,Rent,2026-02-12 12:49:41.406707
1356,43,-2283.15,Travel,2025-06-11 12:49:41.406707
1357,80,1409.48,Shopping,2025-06-02 12:49:41.406707
1358,83,-4148.18,Rent,2025-05-26 12:49:41.406707
1359,22,2857.25,Food,2025-06-09 12:49:41.406707
1360,21,-2413.67,Shopping,2025-03-31 12:49:41.406707
1361,10,1644.87,Shopping,2025-08-05 12:49:41.406707
1362,27,3555.67,Travel,2026-03-09 12:49:41.406707
1363,19,-734.08,Shopping,2025-09-23 12:49:41.406707
1364,74,3899.59,Food,2025-06-18 12:49:41.406707
1365,86,1992.78,Rent,2025-05-27 12:49:41.406707
1366,1,-4958.47,Travel,2025-04-20 12:49:41.406707
1367,59,2687.3,Rent,2025-06-09 12:49:41.406707
1368,21,1284.37,Travel,2025-10-23 12:49:41.406707
1369,77,411.97,Travel,2025-04-24 12:49:41.406707
1370,46,-3306.02,Shopping,2025-11-25 12:49:41.406707
1371,18,1927.66,Food,2025-08-05 12:49:41.406707
1372,64,1449.43,Food,2025-03-28 12:49:41.406707
1373,37,1283.63,Rent,2025-06-21 12:49:41.406707
1374,8,-926.61,Food,2025-12-16 12:49:41.406707
1375,46,-1030.29,Shopping,2025-04-08 12:49:41.406707
1376,24,4097.97,Travel,2025-09-02 12:49:41.406707
1377,29,1011.75,Travel,2025-11-09 12:49:41.406707
1378,20,-2919.19,Rent,2025-05-06 12:49:41.406707
1379,46,-4703.93,Travel,2025-09-08 12:49:41.406707
1380,74,3546.73,Food,2025-11-09 12:49:41.406707
1381,16,1614.39,Food,2026-03-16 12:49:41.406707
1382,28,1912.63,Bills,2025-06-17 12:49:41.406707
1383,7,1048.67,Food,2025-09-17 12:49:41.406707
1384,98,-1901.62,Shopping,2025-10-05 12:49:41.406707
1385,81,-1918.32,Food,2026-02-24 12:49:41.406707
1386,13,1286.23,Food,2025-12-27 12:49:41.406707
1387,48,1491.6,Shopping,2025-05-01 12:49:41.406707
1388,45,2893.87,Travel,2025-10-04 12:49:41.406707
1389,93,-4163.13,Food,2025-11-17 12:49:41.406707
1390,49,-2643.94,Shopping,2025-05-30 12:49:41.406707
1391,68,4737.6,Travel,2025-07-17 12:49:41.406707
1392,69,-4974.37,Bills,2025-08-24 12:49:41.406707
1393,71,-2165.94,Travel,2026-02-26 12:49:41.406707
1394,76,3597.17,Food,2025-05-14 12:49:41.406707
1395,77,3854.54,Bills,2025-06-04 12:49:41.406707
1396,100,-3578.75,Food,2026-01-09 12:49:41.406707
1397,43,529.83,Shopping,2026-01-25 12:49:41.406707
1398,51,2768.96,Bills,2026-02-21 12:49:41.406707
1399,51,4280.55,Rent,2025-06-02 12:49:41.406707
1400,82,-2446.33,Travel,2025-07-24 12:49:41.406707
1401,15,1527.68,Bills,2025-05-23 12:49:41.406707
1402,54,-242.92,Bills,2026-03-25 12:49:41.406707
1403,74,2663.47,Food,2026-03-11 12:49:41.406707
1404,53,-1002.54,Travel,2025-06-25 12:49:41.406707
1405,96,-2819.74,Rent,2025-12-29 12:49:41.406707
1406,60,-728.06,Travel,2025-11-09 12:49:41.406707
1407,54,4715.87,Food,2025-05-21 12:49:41.406707
1408,92,-733.05,Food,2025-06-08 12:49:41.406707
1409,15,4665.94,Rent,2025-08-05 12:49:41.406707
1410,56,-1258.79,Food,2026-02-06 12:49:41.406707
1411,75,-1182.23,Bills,2025-04-12 12:49:41.406707
1412,83,561.45,Shopping,2026-01-04 12:49:41.406707
1413,68,1057.08,Bills,2025-12-05 12:49:41.406707
1414,47,2412.48,Food,2025-08-10 12:49:41.406707
1415,82,-2507.51,Shopping,2025-12-15 12:49:41.406707
1416,7,-3831.8,Travel,2025-10-18 12:49:41.406707
1417,25,-2491.78,Shopping,2025-08-11 12:49:41.406707
1418,44,-4785.54,Food,2025-12-14 12:49:41.406707
1419,8,864.84,Food,2026-03-09 12:49:41.406707
1420,99,511.14,Travel,2025-11-27 12:49:41.406707
1421,84,698.21,Bills,2025-10-04 12:49:41.406707
1422,8,-3682.11,Travel,2025-11-03 12:49:41.406707
1423,95,-2910.67,Food,2025-10-07 12:49:41.406707
1424,78,-2307.01,Travel,2025-12-26 12:49:41.406707
1425,76,-3574.26,Shopping,2025-09-05 12:49:41.406707
1426,87,3624.13,Food,2025-12-05 12:49:41.406707
1427,45,-1899.3,Food,2025-12-05 12:49:41.406707
1428,32,2979.63,Rent,2026-02-14 12:49:41.406707
1429,85,-1894.06,Travel,2025-09-14 12:49:41.406707
1430,65,-3234.72,Food,2025-05-17 12:49:41.406707
1431,69,-1091.64,Travel,2025-06-05 12:49:41.406707
1432,19,-4954.49,Travel,2025-12-12 12:49:41.406707
1433,38,4359.25,Travel,2025-10-28 12:49:41.406707
1434,89,-2531.59,Food,2025-05-25 12:49:41.406707
1435,82,2624.16,Rent,2025-03-28 12:49:41.406707
1436,34,3361.1,Bills,2025-11-02 12:49:41.406707
1437,10,-3170.33,Bills,2025-06-29 12:49:41.406707
1438,62,3557.15,Rent,2025-12-29 12:49:41.406707
1439,96,1155.32,Shopping,2025-09-10 12:49:41.406707
1440,63,-2283.2,Travel,2025-07-23 12:49:41.406707
1441,41,4304.94,Shopping,2026-03-12 12:49:41.406707
1442,29,-1409.58,Food,2025-04-16 12:49:41.406707
1443,39,-4058.06,Shopping,2025-12-17 12:49:41.406707
1444,35,1268.14,Rent,2025-08-19 12:49:41.406707
1445,80,-2810.88,Bills,2025-12-31 12:49:41.406707
1446,52,2469.26,Food,2025-12-29 12:49:41.406707
1447,68,-2371.06,Bills,2025-08-25 12:49:41.406707
1448,73,-1336.81,Travel,2025-09-26 12:49:41.406707
1449,81,-2363.57,Food,2025-05-21 12:49:41.406707
1450,23,-3369.51,Travel,2025-04-15 12:49:41.406707
1451,66,-183.5,Travel,2025-04-27 12:49:41.406707
1452,71,-1731.77,Bills,2025-08-13 12:49:41.406707
1453,53,-3169.7,Travel,2026-02-06 12:49:41.406707
1454,77,3128.44,Travel,2025-09-04 12:49:41.406707
1455,7,2278.07,Travel,2025-11-05 12:49:41.406707
1456,48,3099.96,Bills,2025-09-30 12:49:41.406707
1457,23,-2040.37,Shopping,2025-07-21 12:49:41.406707
1458,62,-3521.91,Food,2025-04-17 12:49:41.406707
1459,51,2043.88,Bills,2025-11-12 12:49:41.406707
1460,92,-3263.27,Travel,2025-11-03 12:49:41.406707
1461,32,4649.77,Food,2026-03-11 12:49:41.406707
1462,82,4185.96,Bills,2025-10-15 12:49:41.406707
1463,75,-4363.78,Shopping,2026-01-01 12:49:41.406707
1464,87,704.7,Travel,2025-03-28 12:49:41.406707
1465,82,4025.22,Bills,2025-10-26 12:49:41.406707
1466,35,2832.18,Shopping,2025-11-30 12:49:41.406707
1467,86,-2502.55,Rent,2025-05-27 12:49:41.406707
1468,4,-2950.67,Travel,2025-06-03 12:49:41.406707
1469,27,-1274.5,Travel,2026-03-12 12:49:41.406707
1470,87,-3690.01,Travel,2025-06-09 12:49:41.406707
1471,79,3476.33,Bills,2025-05-08 12:49:41.406707
1472,73,-449.13,Food,2025-11-20 12:49:41.406707
1473,38,3797.7,Shopping,2025-04-07 12:49:41.406707
1474,44,-2958.18,Travel,2025-07-01 12:49:41.406707
1475,69,3233.75,Bills,2026-03-20 12:49:41.406707
1476,74,-2557.82,Bills,2025-05-23 12:49:41.406707
1477,19,3377.82,Travel,2026-03-01 12:49:41.406707
1478,82,-3490.01,Travel,2026-01-06 12:49:41.406707
1479,19,440.4,Food,2025-12-21 12:49:41.406707
1480,94,-184.86,Shopping,2025-04-05 12:49:41.406707
1481,69,3019.15,Travel,2026-03-12 12:49:41.406707
1482,25,-1187.8,Shopping,2026-01-19 12:49:41.406707
1483,95,-3589.95,Shopping,2025-05-15 12:49:41.406707
1484,96,-603.65,Rent,2025-06-30 12:49:41.406707
1485,67,-3061.06,Food,2025-12-07 12:49:41.406707
1486,56,-2332.29,Food,2026-03-22 12:49:41.406707
1487,77,-1257.07,Rent,2025-11-17 12:49:41.406707
1488,16,-1711.85,Rent,2025-04-23 12:49:41.406707
1489,99,3897.37,Rent,2026-01-25 12:49:41.406707
1490,61,-4266.14,Rent,2025-08-06 12:49:41.406707
1491,40,-4410.14,Rent,2025-11-08 12:49:41.406707
1492,7,1812.79,Rent,2025-10-27 12:49:41.406707
1493,66,4146.79,Bills,2025-04-05 12:49:41.406707
1494,63,4900.83,Food,2025-04-04 12:49:41.406707
1495,2,3150.3,Travel,2026-02-04 12:49:41.406707
1496,60,-2630.74,Shopping,2025-12-14 12:49:41.406707
1497,5,4495.67,Shopping,2025-07-11 12:49:41.406707
1498,41,-4834.19,Food,2025-12-09 12:49:41.406707
1499,38,1757.9,Travel,2025-09-05 12:49:41.406707
1500,85,-2930.89,Food,2026-01-30 12:49:41.406707
1501,78,1061.43,Food,2025-09-02 12:49:41.406707
1502,52,-2183.47,Shopping,2025-07-31 12:49:41.406707
